"","id","target","response","autoscore","trial number","rewardcue","cents","ParticipantID"
"3461","5eb76a83ea17ff68dac3aa59"," PRETTY WOMAN LIKED COOKIES","none",0,21,"0",0,"44"
"3462","5eb76a83ea17ff68dac3aa59"," HOT SUN WARMED TEA","hot sun",50,22,"0",0,"44"
"3463","5eb76a83ea17ff68dac3aa59"," TEACHER CHOSE DIFFICULT QUESTION","teacher chose",50,23,"0",0,"44"
"3464","5eb76a83ea17ff68dac3aa59"," SMALL ANIMAL SCARED BABY","small animals can be",25,24,"0",0,"44"
"3465","5eb76a83ea17ff68dac3aa59"," BUSY DAUGHTER JOINED MUSEUM","visit daughters",0,25,"0",0,"44"
"3466","5eb76a83ea17ff68dac3aa59"," PLAYER HURT LEFT HAND","admire her",0,26,"0",0,"44"
"3467","5eb76a83ea17ff68dac3aa59"," TALENTED DOCTOR SAVED CHILD","save a child",25,27,"0",0,"44"
"3468","5eb76a83ea17ff68dac3aa59"," THREE SISTERS SHARED CLOTHES","biology",0,28,"0",0,"44"
"3469","5eb76a83ea17ff68dac3aa59"," HUNGRY RABBIT ATE CARROTS","hungry rabbits ate the carrots",75,29,"0",0,"44"
"3470","5eb76a83ea17ff68dac3aa59"," TEAM PLAYED DIFFICULT GAME","he lives",0,30,"0",0,"44"
"3471","5eb76a83ea17ff68dac3aa59"," CUSTOMERS HATED BLACK TEA","because summer teeth has customers",25,31,"0",0,"44"
"3472","5eb76a83ea17ff68dac3aa59"," DARK HOUSE SCARED BABY","dark tan skin scandal",25,32,"0",0,"44"
"3473","5eb76a83ea17ff68dac3aa59"," NURSE CLEANED DIRTY CLOTHES","the nurse",25,33,"0",0,"44"
"3474","5eb76a83ea17ff68dac3aa59"," FATHER HUGGED SAD DAUGHTER","father have to the sides",25,34,"0",0,"44"
"3475","5eb76a83ea17ff68dac3aa59"," PRETTY GIRL WON PRIZE","pretty girls want the best",25,35,"0",0,"44"
"3476","5eb76a83ea17ff68dac3aa59"," BOY CARRIED SMALL RABBIT","boy carrots run the fence",25,36,"0",0,"44"
"3477","5eb76a83ea17ff68dac3aa59"," PRESIDENT GAVE INTERESTING SPEECH","president",25,37,"$$$",15.625,"44"
"3478","5eb76a83ea17ff68dac3aa59"," MAN HEARD BEAUTIFUL MUSIC","man",25,38,"$$$",15.625,"44"
"3479","5eb76a83ea17ff68dac3aa59"," LARGE MONKEY CHASED CHILD","large",25,39,"$$$",15.625,"44"
"3480","5eb76a83ea17ff68dac3aa59"," FAMILY CLEANED DIRTY HOUSE","family visitors in the house",50,40,"$$$",31.25,"44"
"3481","5eb76a83ea17ff68dac3aa59"," GRANDFATHER CHOSE OLD MOVIE","grandfather chosen",25,41,"0",0,"44"
"3482","5eb76a83ea17ff68dac3aa59"," BLACK BEAR SCARED VISITORS","hi wears screens",0,42,"0",0,"44"
"3483","5eb76a83ea17ff68dac3aa59"," GRAY GREY MOUSE ATE CHEESE","green house with cheese",25,43,"0",0,"44"
"3484","5eb76a83ea17ff68dac3aa59"," THIRSTY DOG DRANK WATER","thirsty dog drink the water",75,44,"0",0,"44"
"3485","5eb76a83ea17ff68dac3aa59"," MAN ATE LARGE MEAL","my large",25,45,"0",0,"44"
"3486","5eb76a83ea17ff68dac3aa59"," FAMILY WATCHED TALENTED PERFORMER","family watch tom pipes",25,46,"0",0,"44"
"3487","5eb76a83ea17ff68dac3aa59"," CAT CHASED GRAY GREY MOUSE","the cat chase the grey mouse",75,47,"0",0,"44"
"3488","5eb76a83ea17ff68dac3aa59"," TROUBLED CHILD NEEDED MOTHER","house children",0,48,"0",0,"44"
"3489","5eb76a83ea17ff68dac3aa59"," COUPLE WANTED YOUNGEST CHILD","couple win",25,49,"0",0,"44"
"3490","5eb76a83ea17ff68dac3aa59"," WOMAN MET RICH ACTOR","none",0,50,"0",0,"44"
"3491","5eb76a83ea17ff68dac3aa59"," TINY FLIES BOTHERED GIRL","time to fuzz",0,51,"0",0,"44"
"3492","5eb76a83ea17ff68dac3aa59"," CHEF COOKED DELICIOUS FOOD","none",0,52,"0",0,"44"
"3493","5eb76a83ea17ff68dac3aa59"," MAN SHARED DIFFICULT STORY","share",0,53,"0",0,"44"
"3494","5eb76a83ea17ff68dac3aa59"," BOSS TOLD HORRIBLE JOKE","falsely applied",0,54,"0",0,"44"
"3495","5eb76a83ea17ff68dac3aa59"," GIRL LOVED SWEET COFFEE","the girl loves",25,55,"0",0,"44"
"3496","5eb76a83ea17ff68dac3aa59"," STRONG FATHER CARRIED BROTHER","strong letters",25,56,"0",0,"44"
"3497","5eb76a83ea17ff68dac3aa59"," AUTHOR TOLD INTERESTING STORY","the other children took interest in slime",0,57,"$$$",0,"44"
"3498","5eb76a83ea17ff68dac3aa59"," BOSS MET NEW CUSTOMERS","the goth meet the cost",0,58,"$$$",0,"44"
"3499","5eb76a83ea17ff68dac3aa59"," BALL BROKE GLASS WINDOW","the brother broke the glass",50,59,"$$$",31.25,"44"
"3500","5eb76a83ea17ff68dac3aa59"," HORSE MADE LOUD NOISE","good rose wood lets",0,60,"$$$",0,"44"
"3501","5eb76a83ea17ff68dac3aa59"," WOMAN HEARD BEAUTIFUL SONG","none",0,61,"0",0,"44"
"3502","5eb76a83ea17ff68dac3aa59"," TRAVELERS VISITED NEW MUSEUM","none",0,62,"0",0,"44"
"3503","5eb76a83ea17ff68dac3aa59"," MEAN BEAR ATE FRUIT","mean bears",25,63,"0",0,"44"
"3504","5eb76a83ea17ff68dac3aa59"," TALENTED AUTHOR RECEIVED PRIZE","seem to cry",0,64,"0",0,"44"
"3505","5eb76a83ea17ff68dac3aa59"," MONKEY WANTED YELLOW BANANA","donkey",0,65,"0",0,"44"
"3506","5eb76a83ea17ff68dac3aa59"," SCHOOL NEEDED NEW TEACHER","someone admitted a new king",25,66,"0",0,"44"
"3507","5eb76a83ea17ff68dac3aa59"," BOY CARRIED HEAVY CHAIR","the boy carry the heavy chips",50,67,"0",0,"44"
"3508","5eb76a83ea17ff68dac3aa59"," ENGLISH STUDENT READ BOOK","none",0,68,"0",0,"44"
"3509","5eb76a83ea17ff68dac3aa59"," TALENTED MUSICIAN KNEW SONGS","talk to musician eating sauce",25,69,"0",0,"44"
"3510","5eb76a83ea17ff68dac3aa59"," CHILDREN LIKED FRESH VEGETABLES","children",25,70,"0",0,"44"
"3511","5eb76a83ea17ff68dac3aa59"," SOFT MUSIC PLEASED BOSS","none",0,71,"0",0,"44"
"3512","5eb76a83ea17ff68dac3aa59"," MEAN CHILDREN BROKE RULES","yummy chosen",0,72,"0",0,"44"
"3513","5eb76a83ea17ff68dac3aa59"," STORE SOLD DIRTY CLOTHES","sure sure sure",0,73,"0",0,"44"
"3514","5eb76a83ea17ff68dac3aa59"," MAN ATE FRESH PEPPERS","the man want some fresh bites",50,74,"0",0,"44"
"3515","5eb76a83ea17ff68dac3aa59"," SMALL BOY CHOSE GAME","small boy chase the car",50,75,"0",0,"44"
"3516","5eb76a83ea17ff68dac3aa59"," SMALL RESTAURANT NEEDED MONEY","small resturant rule the map",25,76,"0",0,"44"
"3517","5eb76a83ea17ff68dac3aa59"," DOCTOR OWNED YELLOW CAR","the doctor own the yellow car",75,77,"$$$",46.875,"44"
"3518","5eb76a83ea17ff68dac3aa59"," WIND DESTROYED TINY HOUSE","the wind destory the house",50,78,"$$$",31.25,"44"
"3519","5eb76a83ea17ff68dac3aa59"," CHEF CHOSE DELICIOUS CHEESE","the chef chose the delicious cheese",100,79,"$$$",62.5,"44"
"3520","5eb76a83ea17ff68dac3aa59"," SMALL FAMILY PLAYED GAME","the small family live together",50,80,"$$$",31.25,"44"
"3521","5be5cdd83437f10001465f4c"," GRANDFATHER CHOSE OLD MOVIE","the grandfather chose an",50,1,"0",0,"45"
"3522","5be5cdd83437f10001465f4c"," BLACK BEAR SCARED VISITORS","the scared the",25,2,"0",0,"45"
"3523","5be5cdd83437f10001465f4c"," GRAY GREY MOUSE ATE CHEESE","the greenhouse",0,3,"0",0,"45"
"3524","5be5cdd83437f10001465f4c"," THIRSTY DOG DRANK WATER","the dog drank the water",75,4,"0",0,"45"
"3525","5be5cdd83437f10001465f4c"," TALENTED MUSICIAN KNEW SONGS","the",0,5,"0",0,"45"
"3526","5be5cdd83437f10001465f4c"," CHILDREN LIKED FRESH VEGETABLES","none",0,6,"0",0,"45"
"3527","5be5cdd83437f10001465f4c"," SOFT MUSIC PLEASED BOSS","none",0,7,"0",0,"45"
"3528","5be5cdd83437f10001465f4c"," MEAN CHILDREN BROKE RULES","none",0,8,"0",0,"45"
"3529","5be5cdd83437f10001465f4c"," RICH BOYFRIEND OWNED HOUSES","the rich boyfriend",50,9,"0",0,"45"
"3530","5be5cdd83437f10001465f4c"," HARDWORKING FARMER GREW CORN","none",0,10,"0",0,"45"
"3531","5be5cdd83437f10001465f4c"," MONKEY MADE HORRIBLE NOISE","none",0,11,"0",0,"45"
"3532","5be5cdd83437f10001465f4c"," HOT COFFEE HURT BOY","the hot coffee",50,12,"0",0,"45"
"3533","5be5cdd83437f10001465f4c"," NURSE CLEANED DIRTY CLOTHES","the nurse couldn't",25,13,"0",0,"45"
"3534","5be5cdd83437f10001465f4c"," FATHER HUGGED SAD DAUGHTER","the father",25,14,"0",0,"45"
"3535","5be5cdd83437f10001465f4c"," PRETTY GIRL WON PRIZE","the pretty girl won the prize",100,15,"0",0,"45"
"3536","5be5cdd83437f10001465f4c"," BOY CARRIED SMALL RABBIT","the boy carried the small",75,16,"0",0,"45"
"3537","5be5cdd83437f10001465f4c"," BROTHER MET TALENTED ARTIST","the brother met the cats request",50,17,"$$$",31.25,"45"
"3538","5be5cdd83437f10001465f4c"," GRANDFATHER MADE WOODEN CHAIR","the grandfather knew",25,18,"$$$",15.625,"45"
"3539","5be5cdd83437f10001465f4c"," NEIGHBOR LIKED LOUD SONG","the neighbour liked",25,19,"$$$",15.625,"45"
"3540","5be5cdd83437f10001465f4c"," TEACHER WROTE DIFFICULT QUESTION","the kitchen",0,20,"$$$",0,"45"
"3541","5be5cdd83437f10001465f4c"," BUSY DAUGHTER JOINED MUSEUM","the busy daughter joined the museum",100,21,"0",0,"45"
"3542","5be5cdd83437f10001465f4c"," PLAYER HURT LEFT HAND","the prayer hurt his left hand",75,22,"0",0,"45"
"3543","5be5cdd83437f10001465f4c"," TALENTED DOCTOR SAVED CHILD","the doctor saved the child",75,23,"0",0,"45"
"3544","5be5cdd83437f10001465f4c"," THREE SISTERS SHARED CLOTHES","shared the cookies",25,24,"0",0,"45"
"3545","5be5cdd83437f10001465f4c"," COUPLE WANTED YOUNGEST CHILD","the couple wondered the child",50,25,"0",0,"45"
"3546","5be5cdd83437f10001465f4c"," WOMAN MET RICH ACTOR","none",0,26,"0",0,"45"
"3547","5be5cdd83437f10001465f4c"," TINY FLIES BOTHERED GIRL","the tiny flies bothered the girl",100,27,"0",0,"45"
"3548","5be5cdd83437f10001465f4c"," CHEF COOKED DELICIOUS FOOD","the chef cooked the grits",50,28,"0",0,"45"
"3549","5be5cdd83437f10001465f4c"," MAN SHARED DIFFICULT STORY","the shared the",25,29,"0",0,"45"
"3550","5be5cdd83437f10001465f4c"," BOSS TOLD HORRIBLE JOKE","the boss",25,30,"0",0,"45"
"3551","5be5cdd83437f10001465f4c"," GIRL LOVED SWEET COFFEE","the girl loved the sweet coffee",100,31,"0",0,"45"
"3552","5be5cdd83437f10001465f4c"," STRONG FATHER CARRIED BROTHER","the strong daughter carried the",50,32,"0",0,"45"
"3553","5be5cdd83437f10001465f4c"," AUTHOR TOLD INTERESTING STORY","the elfman told an interesting story",75,33,"0",0,"45"
"3554","5be5cdd83437f10001465f4c"," BOSS MET NEW CUSTOMERS","the boss met the new",75,34,"0",0,"45"
"3555","5be5cdd83437f10001465f4c"," BALL BROKE GLASS WINDOW","none",0,35,"0",0,"45"
"3556","5be5cdd83437f10001465f4c"," HORSE MADE LOUD NOISE","the horse made the loud noise",100,36,"0",0,"45"
"3557","5be5cdd83437f10001465f4c"," STORE SOLD DIRTY CLOTHES","none",0,37,"$$$",0,"45"
"3558","5be5cdd83437f10001465f4c"," MAN ATE FRESH PEPPERS","the man ate the fresh pepperonis",75,38,"$$$",46.875,"45"
"3559","5be5cdd83437f10001465f4c"," SMALL BOY CHOSE GAME","the small boy chased the gate",50,39,"$$$",31.25,"45"
"3560","5be5cdd83437f10001465f4c"," SMALL RESTAURANT NEEDED MONEY","the small restaurant needed the money",100,40,"$$$",62.5,"45"
"3561","5be5cdd83437f10001465f4c"," MONKEY WANTED YELLOW BANANA","the monkey wanted the banana",75,41,"0",0,"45"
"3562","5be5cdd83437f10001465f4c"," SCHOOL NEEDED NEW TEACHER","none",0,42,"0",0,"45"
"3563","5be5cdd83437f10001465f4c"," BOY CARRIED HEAVY CHAIR","the boy carried the heavy chair",100,43,"0",0,"45"
"3564","5be5cdd83437f10001465f4c"," ENGLISH STUDENT READ BOOK","none",0,44,"0",0,"45"
"3565","5be5cdd83437f10001465f4c"," WOMAN HEARD BEAUTIFUL SONG","the heard a beavers song",50,45,"0",0,"45"
"3566","5be5cdd83437f10001465f4c"," TRAVELERS VISITED NEW MUSEUM","the travelers visited the new museum",100,46,"0",0,"45"
"3567","5be5cdd83437f10001465f4c"," MEAN BEAR ATE FRUIT","the mean bear ate the",75,47,"0",0,"45"
"3568","5be5cdd83437f10001465f4c"," TALENTED AUTHOR RECEIVED PRIZE","the talented otter receoved the prize",50,48,"0",0,"45"
"3569","5be5cdd83437f10001465f4c"," YOUNGEST SISTER WATCHED PARADE","the youngest sister washed the dog",50,49,"0",0,"45"
"3570","5be5cdd83437f10001465f4c"," PROFESSOR GAVE UNFAIR GRADE","the professor gave the grade",75,50,"0",0,"45"
"3571","5be5cdd83437f10001465f4c"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,51,"0",0,"45"
"3572","5be5cdd83437f10001465f4c"," MOTHER DRANK ORANGE JUICE","none",0,52,"0",0,"45"
"3573","5be5cdd83437f10001465f4c"," PRESIDENT GAVE INTERESTING SPEECH","the president the speech",50,53,"0",0,"45"
"3574","5be5cdd83437f10001465f4c"," MAN HEARD BEAUTIFUL MUSIC","the man",25,54,"0",0,"45"
"3575","5be5cdd83437f10001465f4c"," LARGE MONKEY CHASED CHILD","the child",25,55,"0",0,"45"
"3576","5be5cdd83437f10001465f4c"," FAMILY CLEANED DIRTY HOUSE","the family",25,56,"0",0,"45"
"3577","5be5cdd83437f10001465f4c"," DOCTOR OWNED YELLOW CAR","the doctor owned a yellow car",100,57,"$$$",62.5,"45"
"3578","5be5cdd83437f10001465f4c"," WIND DESTROYED TINY HOUSE","the men destroyed the tiny house",75,58,"$$$",46.875,"45"
"3579","5be5cdd83437f10001465f4c"," CHEF CHOSE DELICIOUS CHEESE","the chef shows the",25,59,"$$$",15.625,"45"
"3580","5be5cdd83437f10001465f4c"," SMALL FAMILY PLAYED GAME","the small family thanked me",50,60,"$$$",31.25,"45"
"3581","5be5cdd83437f10001465f4c"," HORRIBLE STORY UPSET GRANDMOTHER","the normal story upset the grandma",50,61,"0",0,"45"
"3582","5be5cdd83437f10001465f4c"," LOUD NOISE UPSET BABY","the upset the lady",25,62,"0",0,"45"
"3583","5be5cdd83437f10001465f4c"," GRAY GREY RABBIT LOVED CARROTS","the rabbit loved the carrots",75,63,"0",0,"45"
"3584","5be5cdd83437f10001465f4c"," SON LOVED TOY CAR","the son bought the toy car",75,64,"0",0,"45"
"3585","5be5cdd83437f10001465f4c"," HUNGRY RABBIT ATE CARROTS","the hungry rabbit ate the carrots",100,65,"0",0,"45"
"3586","5be5cdd83437f10001465f4c"," TEAM PLAYED DIFFICULT GAME","the team played the game",75,66,"0",0,"45"
"3587","5be5cdd83437f10001465f4c"," CUSTOMERS HATED BLACK TEA","the customers hated the black tea",100,67,"0",0,"45"
"3588","5be5cdd83437f10001465f4c"," DARK HOUSE SCARED BABY","the dark house scared the baby",100,68,"0",0,"45"
"3589","5be5cdd83437f10001465f4c"," MAN ATE LARGE MEAL","the men ate the large",50,69,"0",0,"45"
"3590","5be5cdd83437f10001465f4c"," FAMILY WATCHED TALENTED PERFORMER","the family watched the",50,70,"0",0,"45"
"3591","5be5cdd83437f10001465f4c"," CAT CHASED GRAY GREY MOUSE","the cat chased the green house",50,71,"0",0,"45"
"3592","5be5cdd83437f10001465f4c"," TROUBLED CHILD NEEDED MOTHER","none",0,72,"0",0,"45"
"3593","5be5cdd83437f10001465f4c"," PRETTY WOMAN LIKED COOKIES","the pretty woman liked the cookies",100,73,"0",0,"45"
"3594","5be5cdd83437f10001465f4c"," HOT SUN WARMED TEA","the hot sun warmed the cookies",75,74,"0",0,"45"
"3595","5be5cdd83437f10001465f4c"," TEACHER CHOSE DIFFICULT QUESTION","none",0,75,"0",0,"45"
"3596","5be5cdd83437f10001465f4c"," SMALL ANIMAL SCARED BABY","the small animal scared the baby",100,76,"0",0,"45"
"3597","5be5cdd83437f10001465f4c"," BOSS BOUGHT NEW CAR","none",0,77,"$$$",0,"45"
"3598","5be5cdd83437f10001465f4c"," MOTHER BAKED DELICIOUS COOKIES","the mother baked the cookies",75,78,"$$$",46.875,"45"
"3599","5be5cdd83437f10001465f4c"," DOCTOR HELPED SICK PATIENT","the doctor had",25,79,"$$$",15.625,"45"
"3600","5be5cdd83437f10001465f4c"," COUPLE EXPECTED NEW BABY","none",0,80,"$$$",0,"45"
"3601","5bc640334b3be500012d36aa"," AUTHOR TOLD INTERESTING STORY","the author told an interesting story",100,1,"0",0,"46"
"3602","5bc640334b3be500012d36aa"," BOSS MET NEW CUSTOMERS","the boss met the new customers",100,2,"0",0,"46"
"3603","5bc640334b3be500012d36aa"," BALL BROKE GLASS WINDOW","the ball broke the glass",75,3,"0",0,"46"
"3604","5bc640334b3be500012d36aa"," HORSE MADE LOUD NOISE","the horse made a loud noise",100,4,"0",0,"46"
"3605","5bc640334b3be500012d36aa"," HUNGRY RABBIT ATE CARROTS","the angry rabbit ate the carrots",75,5,"0",0,"46"
"3606","5bc640334b3be500012d36aa"," TEAM PLAYED DIFFICULT GAME","the team played the game",75,6,"0",0,"46"
"3607","5bc640334b3be500012d36aa"," CUSTOMERS HATED BLACK TEA","the customers needed a room key",25,7,"0",0,"46"
"3608","5bc640334b3be500012d36aa"," DARK HOUSE SCARED BABY","the dark house scared me",75,8,"0",0,"46"
"3609","5bc640334b3be500012d36aa"," STORE SOLD DIRTY CLOTHES","none",0,9,"0",0,"46"
"3610","5bc640334b3be500012d36aa"," MAN ATE FRESH PEPPERS","the man ate the fresh peppers",100,10,"0",0,"46"
"3611","5bc640334b3be500012d36aa"," SMALL BOY CHOSE GAME","the small boy chased the game",75,11,"0",0,"46"
"3612","5bc640334b3be500012d36aa"," SMALL RESTAURANT NEEDED MONEY","the small restaurant needed money",100,12,"0",0,"46"
"3613","5bc640334b3be500012d36aa"," MAN ATE LARGE MEAL","the man ate the large meal",100,13,"0",0,"46"
"3614","5bc640334b3be500012d36aa"," FAMILY WATCHED TALENTED PERFORMER","the family watched the",50,14,"0",0,"46"
"3615","5bc640334b3be500012d36aa"," CAT CHASED GRAY GREY MOUSE","the cat chased the gray mouse",100,15,"0",0,"46"
"3616","5bc640334b3be500012d36aa"," TROUBLED CHILD NEEDED MOTHER","the troubled child needed",75,16,"0",0,"46"
"3617","5bc640334b3be500012d36aa"," GRANDFATHER CHOSE OLD MOVIE","the grandfather chose an old",75,17,"$$$",46.875,"46"
"3618","5bc640334b3be500012d36aa"," BLACK BEAR SCARED VISITORS","the young bear scared the grizzlies",50,18,"$$$",31.25,"46"
"3619","5bc640334b3be500012d36aa"," GRAY GREY MOUSE ATE CHEESE","the gray mouse ate a hunk of cheese",100,19,"$$$",62.5,"46"
"3620","5bc640334b3be500012d36aa"," THIRSTY DOG DRANK WATER","the thirsty dog drank the water",100,20,"$$$",62.5,"46"
"3621","5bc640334b3be500012d36aa"," MONKEY WANTED YELLOW BANANA","none",0,21,"0",0,"46"
"3622","5bc640334b3be500012d36aa"," SCHOOL NEEDED NEW TEACHER","none",0,22,"0",0,"46"
"3623","5bc640334b3be500012d36aa"," BOY CARRIED HEAVY CHAIR","the boy carried the heavy chair",100,23,"0",0,"46"
"3624","5bc640334b3be500012d36aa"," ENGLISH STUDENT READ BOOK","the english student",50,24,"0",0,"46"
"3625","5bc640334b3be500012d36aa"," PRETTY WOMAN LIKED COOKIES","a pretty woman liked",75,25,"0",0,"46"
"3626","5bc640334b3be500012d36aa"," HOT SUN WARMED TEA","the half-son wanted the",0,26,"0",0,"46"
"3627","5bc640334b3be500012d36aa"," TEACHER CHOSE DIFFICULT QUESTION","the teacher chose the",50,27,"0",0,"46"
"3628","5bc640334b3be500012d36aa"," SMALL ANIMAL SCARED BABY","the small animal scampered away",50,28,"0",0,"46"
"3629","5bc640334b3be500012d36aa"," MAN SHARED DIFFICULT STORY","the men shared the",25,29,"0",0,"46"
"3630","5bc640334b3be500012d36aa"," BOSS TOLD HORRIBLE JOKE","none",0,30,"0",0,"46"
"3631","5bc640334b3be500012d36aa"," GIRL LOVED SWEET COFFEE","the girl",25,31,"0",0,"46"
"3632","5bc640334b3be500012d36aa"," STRONG FATHER CARRIED BROTHER","the strong father carried the boy",75,32,"0",0,"46"
"3633","5bc640334b3be500012d36aa"," WOMAN HEARD BEAUTIFUL SONG","the woman heard a beautiful song",100,33,"0",0,"46"
"3634","5bc640334b3be500012d36aa"," TRAVELERS VISITED NEW MUSEUM","the traveler visited a new land",50,34,"0",0,"46"
"3635","5bc640334b3be500012d36aa"," MEAN BEAR ATE FRUIT","the mean bear ate the fruit",100,35,"0",0,"46"
"3636","5bc640334b3be500012d36aa"," TALENTED AUTHOR RECEIVED PRIZE","the talented author received a prize",100,36,"0",0,"46"
"3637","5bc640334b3be500012d36aa"," DOCTOR OWNED YELLOW CAR","the doctor owned the yellow car",100,37,"$$$",62.5,"46"
"3638","5bc640334b3be500012d36aa"," WIND DESTROYED TINY HOUSE","the wind destroyed the townhouse",50,38,"$$$",31.25,"46"
"3639","5bc640334b3be500012d36aa"," CHEF CHOSE DELICIOUS CHEESE","the chef chose the tartest cheese",75,39,"$$$",46.875,"46"
"3640","5bc640334b3be500012d36aa"," SMALL FAMILY PLAYED GAME","the small family lived in england",50,40,"$$$",31.25,"46"
"3641","5bc640334b3be500012d36aa"," YOUNGEST SISTER WATCHED PARADE","the youngest sister washed her hair",50,41,"0",0,"46"
"3642","5bc640334b3be500012d36aa"," PROFESSOR GAVE UNFAIR GRADE","the professor gave an a for a grade",75,42,"0",0,"46"
"3643","5bc640334b3be500012d36aa"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,43,"0",0,"46"
"3644","5bc640334b3be500012d36aa"," MOTHER DRANK ORANGE JUICE","the father drank the orange juice",75,44,"0",0,"46"
"3645","5bc640334b3be500012d36aa"," PRESIDENT GAVE INTERESTING SPEECH","the president gave an interesting speech",100,45,"0",0,"46"
"3646","5bc640334b3be500012d36aa"," MAN HEARD BEAUTIFUL MUSIC","the man heard the",50,46,"0",0,"46"
"3647","5bc640334b3be500012d36aa"," LARGE MONKEY CHASED CHILD","the large monkey chased the child",100,47,"0",0,"46"
"3648","5bc640334b3be500012d36aa"," FAMILY CLEANED DIRTY HOUSE","the family cleaned the dirty house",100,48,"0",0,"46"
"3649","5bc640334b3be500012d36aa"," COUPLE WANTED YOUNGEST CHILD","the couple wanted",50,49,"0",0,"46"
"3650","5bc640334b3be500012d36aa"," WOMAN MET RICH ACTOR","the woman met the rich actor",100,50,"0",0,"46"
"3651","5bc640334b3be500012d36aa"," TINY FLIES BOTHERED GIRL","the tiny flies bothered the cow",75,51,"0",0,"46"
"3652","5bc640334b3be500012d36aa"," CHEF COOKED DELICIOUS FOOD","the chef cooked the delicious food",100,52,"0",0,"46"
"3653","5bc640334b3be500012d36aa"," BROTHER MET TALENTED ARTIST","the brother met the talented artist",100,53,"0",0,"46"
"3654","5bc640334b3be500012d36aa"," GRANDFATHER MADE WOODEN CHAIR","the grandfather knew the chair",50,54,"0",0,"46"
"3655","5bc640334b3be500012d36aa"," NEIGHBOR LIKED LOUD SONG","the neighbor liked the loud song",100,55,"0",0,"46"
"3656","5bc640334b3be500012d36aa"," TEACHER WROTE DIFFICULT QUESTION","the teacher wrote a different question",75,56,"0",0,"46"
"3657","5bc640334b3be500012d36aa"," BUSY DAUGHTER JOINED MUSEUM","the busy daughter joined the museum",100,57,"$$$",62.5,"46"
"3658","5bc640334b3be500012d36aa"," PLAYER HURT LEFT HAND","the prayer hurt his left hand",75,58,"$$$",46.875,"46"
"3659","5bc640334b3be500012d36aa"," TALENTED DOCTOR SAVED CHILD","the talented doctor saved the child",100,59,"$$$",62.5,"46"
"3660","5bc640334b3be500012d36aa"," THREE SISTERS SHARED CLOTHES","the three sisters shared the clothes",100,60,"$$$",62.5,"46"
"3661","5bc640334b3be500012d36aa"," HORRIBLE STORY UPSET GRANDMOTHER","the horrible story upset my",75,61,"0",0,"46"
"3662","5bc640334b3be500012d36aa"," LOUD NOISE UPSET BABY","the loud noise upset the baby",100,62,"0",0,"46"
"3663","5bc640334b3be500012d36aa"," GRAY GREY RABBIT LOVED CARROTS","the hungry rabbit loved the carrots",75,63,"0",0,"46"
"3664","5bc640334b3be500012d36aa"," SON LOVED TOY CAR","none",0,64,"0",0,"46"
"3665","5bc640334b3be500012d36aa"," RICH BOYFRIEND OWNED HOUSES","the rich boyfriend owned a house in the city",75,65,"0",0,"46"
"3666","5bc640334b3be500012d36aa"," HARDWORKING FARMER GREW CORN","the partner confronted",0,66,"0",0,"46"
"3667","5bc640334b3be500012d36aa"," MONKEY MADE HORRIBLE NOISE","none",0,67,"0",0,"46"
"3668","5bc640334b3be500012d36aa"," HOT COFFEE HURT BOY","none",0,68,"0",0,"46"
"3669","5bc640334b3be500012d36aa"," NURSE CLEANED DIRTY CLOTHES","the nurse could",25,69,"0",0,"46"
"3670","5bc640334b3be500012d36aa"," FATHER HUGGED SAD DAUGHTER","the father",25,70,"0",0,"46"
"3671","5bc640334b3be500012d36aa"," PRETTY GIRL WON PRIZE","the pretty girl won the prize",100,71,"0",0,"46"
"3672","5bc640334b3be500012d36aa"," BOY CARRIED SMALL RABBIT","the boy carried the small dog with him",75,72,"0",0,"46"
"3673","5bc640334b3be500012d36aa"," BOSS BOUGHT NEW CAR","none",0,73,"0",0,"46"
"3674","5bc640334b3be500012d36aa"," MOTHER BAKED DELICIOUS COOKIES","the mother baked the delicious cookies",100,74,"0",0,"46"
"3675","5bc640334b3be500012d36aa"," DOCTOR HELPED SICK PATIENT","the doctor helped the sick patient",100,75,"0",0,"46"
"3676","5bc640334b3be500012d36aa"," COUPLE EXPECTED NEW BABY","the couple expected the nanny",50,76,"0",0,"46"
"3677","5bc640334b3be500012d36aa"," TALENTED MUSICIAN KNEW SONGS","the talented musician played the songs",75,77,"$$$",46.875,"46"
"3678","5bc640334b3be500012d36aa"," CHILDREN LIKED FRESH VEGETABLES","the children liked the fresh vegetables",100,78,"$$$",62.5,"46"
"3679","5bc640334b3be500012d36aa"," SOFT MUSIC PLEASED BOSS","the soft music pleased the boss",100,79,"$$$",62.5,"46"
"3680","5bc640334b3be500012d36aa"," MEAN CHILDREN BROKE RULES","the mean children",50,80,"$$$",31.25,"46"
"3681","5ecaebb6cb2a1201f852fd14"," PRETTY WOMAN LIKED COOKIES","bathroom",0,1,"0",0,"47"
"3682","5ecaebb6cb2a1201f852fd14"," HOT SUN WARMED TEA","comfortable",0,2,"0",0,"47"
"3683","5ecaebb6cb2a1201f852fd14"," TEACHER CHOSE DIFFICULT QUESTION","he chose",25,3,"0",0,"47"
"3684","5ecaebb6cb2a1201f852fd14"," SMALL ANIMAL SCARED BABY","small animals",25,4,"0",0,"47"
